Date,Sensor,temperature,humidity,lighting,co2,pm,tvoc
2019-09-01 15:10:00,a200000014,20.25,46,210,,,
2019-09-01 15:10:00,a200000022,23.7,41,2180,,,
2019-09-01 15:10:00,a200000024,21.7,43,325,,,
2019-09-01 15:10:00,a200000015,20.5,44,129,,,
2019-09-01 15:10:00,a200000017,21.7,39,353,,,
2019-09-01 15:10:00,a200000023,22.6,40,281,,,
2019-09-01 15:10:00,a300000008,22.6,40,476,,,
2019-09-01 15:10:00,a200000018,20.4,47,366,,,
2019-09-01 15:10:00,a300000004,20.4,45,35,,,
2019-09-01 15:10:00,a200000016,21.3,44.5,238,,,
2019-09-01 15:10:00,b100000004,20.48,45.22,,,,
2019-09-01 15:10:00,a200000020,19.45,46,565,,,
2019-09-01 15:10:00,a200000021,20.5,44,109,,,
2019-09-01 15:10:00,a200000019,20.9,45,269,,,
2019-09-01 15:10:00,b100000003,20.26,46.14,,,,
2019-09-01 15:10:00,a300000006,18.95,48,378,,,
2019-09-01 15:10:00,a200000025,23.6,39,1615,,,
2019-09-01 15:10:00,a300000007,20.6,45,460.5,,,
2019-09-01 15:10:00,a300000005,21.83333333,45.33333333,2095,405.3333333,,
2019-09-01 15:20:00,a200000020,19.5,46,513,,,
2019-09-01 15:20:00,a300000005,22.16666667,44.66666667,2151,400.6666667,,
2019-09-01 15:20:00,a300000008,22.9,40,456,,,
2019-09-01 15:20:00,a200000015,20.5,44,127.5,,,
2019-09-01 15:20:00,a200000021,20.5,44,106,,,
2019-09-01 15:20:00,b100000004,20.48,,,,,
2019-09-01 15:20:00,a200000016,21.4,44,210,,,
2019-09-01 15:20:00,a200000025,23.9,38,1481,,,
2019-09-01 15:20:00,a300000007,20.7,45,607,,,
2019-09-01 15:20:00,a200000024,21.8,43,431,,,
2019-09-01 15:20:00,a200000022,24,40,2154,,,
2019-09-01 15:20:00,a200000017,21.9,40,332,,,
2019-09-01 15:20:00,a300000006,19,48,395,,,
2019-09-01 15:20:00,a200000018,20.5,46.5,216,,,
2019-09-01 15:20:00,a200000023,22.7,40,393,,,
2019-09-01 15:20:00,a200000014,20.3,46,318,,,
2019-09-01 15:20:00,a300000004,20.4,45,31,,,
2019-09-01 15:20:00,a200000019,21,45,421,,,
2019-09-01 15:20:00,b100000003,20.26,46.11,,,,
2019-09-01 15:30:00,a200000021,20.6,44,91,,,
2019-09-01 15:30:00,a200000022,24.2,40,1882,,,
2019-09-01 15:30:00,a200000025,24.1,38,1620,,,
2019-09-01 15:30:00,b100000004,20.5,45.24,,,0,125.3
2019-09-01 15:30:00,a300000005,22.5,44,2207,396,,
2019-09-01 15:30:00,a300000008,23.1,39,500,403,,
2019-09-01 15:30:00,a200000019,21.05,44.5,266,,,
2019-09-01 15:30:00,a200000024,22,42.5,397.5,,,
2019-09-01 15:30:00,a300000007,20.8,45,280,320,,
2019-09-01 15:30:00,a200000023,22.8,40,271,,,
2019-09-01 15:30:00,a200000017,21.8,39,362,,,
2019-09-01 15:30:00,a200000014,20.4,45.5,204,,,
2019-09-01 15:30:00,a200000020,19.5,45,513,,,
2019-09-01 15:30:00,b100000003,20.27,46.04,,,0,130.9
2019-09-01 15:30:00,a300000004,20.4,45,27,389,,
2019-09-01 15:30:00,a200000016,21.6,43,224,,,
2019-09-01 15:30:00,a200000015,20.5,44,126,,,
2019-09-01 15:30:00,a300000006,19.1,47,316,397,,
2019-09-01 15:30:00,a200000018,20.6,46,66,,,
2019-09-01 15:40:00,a200000015,20.5,44,127,,,
2019-09-01 15:40:00,a200000022,24.45,40,2049,,,
2019-09-01 15:40:00,a200000020,19.6,45,488,,,
2019-09-01 15:40:00,b100000004,20.52,45.19,,,,
2019-09-01 15:40:00,b100000003,20.29,45.95,,,,
2019-09-01 15:40:00,a200000017,22,40,380,,,
2019-09-01 15:40:00,a200000021,20.7,44,93,,,
2019-09-01 15:40:00,a200000024,22.2,42,364,,,
2019-09-01 15:40:00,a200000014,20.5,45,90,,,
2019-09-01 15:40:00,a200000018,20.7,46,77,,,
2019-09-01 15:40:00,a200000023,22.9,40,285,,,
2019-09-01 15:40:00,a200000019,21.1,44,111,,,
2019-09-01 15:40:00,a200000016,21.6,43,189,,,
2019-09-01 15:40:00,a300000006,19.2,47,446,,,
2019-09-01 15:40:00,a300000008,23.4,39,513,,,
2019-09-01 15:40:00,a300000004,20.4,45,30,,,
2019-09-01 15:40:00,a300000007,20.86666667,45,238,323.3333333,,
2019-09-01 15:40:00,a200000025,24.35,37.5,1588.5,,,
2019-09-01 15:40:00,a300000005,22.7,44,2207,,,
2019-09-01 15:50:00,a300000005,22.9,44,2200,,,
2019-09-01 15:50:00,a300000006,19.3,47,483,,,
2019-09-01 15:50:00,a200000024,22.26666667,41.66666667,368.3333333,,,
2019-09-01 15:50:00,b100000003,20.29,45.93,,,,
2019-09-01 15:50:00,b100000004,20.53,,,,,
2019-09-01 15:50:00,a200000018,20.7,46,77,,,
2019-09-01 15:50:00,a200000025,24.6,37,1557,,,
2019-09-01 15:50:00,a200000014,20.5,45,34,,,
2019-09-01 15:50:00,a200000017,21.8,41,363,,,
2019-09-01 15:50:00,a300000007,20.93333333,45,196,326.6666667,,
2019-09-01 15:50:00,a200000016,21.6,42,171,,,
2019-09-01 15:50:00,a200000019,21.2,44,53,,,
2019-09-01 15:50:00,a200000023,22.9,39,267,,,
2019-09-01 15:50:00,a200000015,20.5,44,129,,,
2019-09-01 15:50:00,a200000022,24.7,40,2216,,,
2019-09-01 15:50:00,a300000008,23.7,38,498,,,
2019-09-01 15:50:00,a200000021,20.7,44,92,,,
2019-09-01 15:50:00,a200000020,19.7,45,495,,,
2019-09-01 15:50:00,a300000004,20.4,45,31,,,
2019-09-01 16:00:00,a300000007,21,45,154,330,,
2019-09-01 16:00:00,a200000020,19.6,45,381,,,
2019-09-01 16:00:00,a200000019,21.3,44,48,,,
2019-09-01 16:00:00,b100000004,20.54,45.01,,,0,125.7
2019-09-01 16:00:00,a200000025,24.7,37,782,,,
2019-09-01 16:00:00,a200000014,20.6,45,30,,,
2019-09-01 16:00:00,a200000017,21.8,39,200,,,
2019-09-01 16:00:00,a300000006,19.5,47,553,393,,
2019-09-01 16:00:00,a200000024,22.33333333,41.33333333,372.6666667,,,
2019-09-01 16:00:00,a200000022,25,40,1288,,,
2019-09-01 16:00:00,a200000021,20.7,45,96,,,
2019-09-01 16:00:00,a300000005,23.1,43,595,388,,
2019-09-01 16:00:00,a200000023,23,39,181,,,
2019-09-01 16:00:00,a200000018,20.7,46,79,,,
2019-09-01 16:00:00,a300000004,20.5,45,33,398,,
2019-09-01 16:00:00,a200000016,21.6,42,95,,,
2019-09-01 16:00:00,b100000003,20.31,45.84,,,0,133
2019-09-01 16:00:00,a200000015,20.6,43,129,,,
2019-09-01 16:00:00,a300000008,23.9,38,127,386,,
2019-09-01 16:10:00,a200000025,25,36,1625,,,
2019-09-01 16:10:00,a300000004,20.5,45,7,,,
2019-09-01 16:10:00,b100000004,20.53,44.97,,,,
2019-09-01 16:10:00,a200000015,20.6,44,121,,,
2019-09-01 16:10:00,a200000016,21.7,42,203,,,
2019-09-01 16:10:00,a300000008,24.1,38,535,,,
2019-09-01 16:10:00,a200000023,23,39,290,,,
2019-09-01 16:10:00,a300000005,23.4,43,2238,,,
2019-09-01 16:10:00,a300000006,19.6,47,575,,,
2019-09-01 16:10:00,a200000022,25.1,40,2244,,,
2019-09-01 16:10:00,a200000019,21.3,43,106,,,
2019-09-01 16:10:00,a200000018,20.8,46,25,,,
2019-09-01 16:10:00,a200000024,22.4,41,377,,,
2019-09-01 16:10:00,a200000014,20.7,45,83,,,
2019-09-01 16:10:00,a300000007,21,45,323,,,
2019-09-01 16:10:00,a200000020,19.7,45,499,,,
2019-09-01 16:10:00,b100000003,20.33,45.78,,,,
2019-09-01 16:10:00,a200000021,20.7,44,30,,,
2019-09-01 16:10:00,a200000017,21.8,40,400,,,
2019-09-01 16:20:00,a300000007,21,45,11,,,
2019-09-01 16:20:00,a200000022,25,40,451,,,
2019-09-01 16:20:00,a200000014,20.6,44,3,,,
2019-09-01 16:20:00,a300000006,19.7,47,23,,,
2019-09-01 16:20:00,a200000020,19.6,46,300,,,
2019-09-01 16:20:00,b100000003,20.33,45.78,,,,
2019-09-01 16:20:00,a200000021,20.7,45,4,,,
2019-09-01 16:20:00,a200000023,23,39,11,,,
2019-09-01 16:20:00,a200000019,21.3,43,3,,,
2019-09-01 16:20:00,a200000025,24.9,37,334,,,
2019-09-01 16:20:00,a200000024,22.5,41,12,,,
2019-09-01 16:20:00,b100000004,20.54,,,,,
2019-09-01 16:20:00,a200000017,21.7,41,96,,,
2019-09-01 16:20:00,a300000005,23.5,42,191,,,
2019-09-01 16:20:00,a200000018,20.8,46,5,,,
2019-09-01 16:20:00,a300000004,20.5,45,2,,,
2019-09-01 16:20:00,a300000008,24.2,38,33,,,
2019-09-01 16:20:00,a200000015,20.5,43,117,,,
2019-09-01 16:20:00,a200000016,21.7,42,22,,,
2019-09-01 16:30:00,a200000018,20.8,46,286,,,
2019-09-01 16:30:00,a200000022,24.8,40,418,,,
2019-09-01 16:30:00,a200000019,21.3,44,307,,,
2019-09-01 16:30:00,a200000016,21.5,42,25,,,
2019-09-01 16:30:00,b100000003,20.35,45.75,,,0,134.1
2019-09-01 16:30:00,a200000015,20.6,43,116,,,
2019-09-01 16:30:00,a200000025,24.7,37,308,,,
2019-09-01 16:30:00,a200000017,21.7,41,90,,,
2019-09-01 16:30:00,a200000014,20.7,44,223,,,
2019-09-01 16:30:00,a200000023,22.9,39,149,,,
2019-09-01 16:30:00,a200000021,20.6,45,8,,,
2019-09-01 16:30:00,b100000004,20.55,45.33,,,0,126.3
2019-09-01 16:30:00,a300000006,19.7,47,18,386,,
2019-09-01 16:30:00,a200000020,19.6,46,288,,,
2019-09-01 16:30:00,a300000008,24.1,38,22,407,,
2019-09-01 16:30:00,a300000007,,,,325,,
2019-09-01 16:30:00,a300000005,23.2,42,152,406,,
2019-09-01 16:30:00,a200000024,22.35,41,56,,,
2019-09-01 16:30:00,a300000004,20.5,44,2,398,,
2019-09-01 16:40:00,a200000024,22.2,41,100,,,
2019-09-01 16:40:00,b100000004,20.55,45.23,,,,
2019-09-01 16:40:00,a200000014,20.7,45,220,,,
2019-09-01 16:40:00,a200000018,20.8,45.5,146,,,
2019-09-01 16:40:00,a300000005,23,43,142,,,
2019-09-01 16:40:00,a200000025,24.5,37,288,,,
2019-09-01 16:40:00,a200000019,21.3,44,303,,,
2019-09-01 16:40:00,a300000008,24,38,22,,,
2019-09-01 16:40:00,a200000017,21.6,41,88,,,
2019-09-01 16:40:00,a200000016,21.5,43,20,,,
2019-09-01 16:40:00,a200000021,20.5,45,4,,,
2019-09-01 16:40:00,a200000015,20.6,44,117,,,
2019-09-01 16:40:00,a300000006,19.6,47,21,,,
2019-09-01 16:40:00,a300000004,20.5,44,2,,,
2019-09-01 16:40:00,b100000003,20.36,45.79,,,,
2019-09-01 16:40:00,a200000022,24.6,40,385,,,
2019-09-01 16:40:00,a300000007,21,44,300,,,
2019-09-01 16:40:00,a200000020,19.5,46,287,,,
2019-09-01 16:40:00,a200000023,22.9,39,147,,,
2019-09-01 16:50:00,a200000014,20.6,45,2,,,
2019-09-01 16:50:00,a300000004,20.5,44,2,,,
2019-09-01 16:50:00,a300000005,22.7,43,1141,,,
2019-09-01 16:50:00,a200000024,22,42,11,,,
2019-09-01 16:50:00,a200000016,21.4,44,12,,,
2019-09-01 16:50:00,a200000023,22.9,39,16,,,
2019-09-01 16:50:00,a300000008,23.9,38,179,,,
2019-09-01 16:50:00,a200000022,24.3,40,472,,,
2019-09-01 16:50:00,b100000003,20.37,45.81,,,,
2019-09-01 16:50:00,a300000007,20.95,44.5,153.5,,,
2019-09-01 16:50:00,a200000025,24.2,37,409,,,
2019-09-01 16:50:00,a200000020,19.5,46,366,,,
2019-09-01 16:50:00,a300000006,19.6,47,65,,,
2019-09-01 16:50:00,a200000021,20.5,45,6,,,
2019-09-01 16:50:00,a200000015,20.6,44,117,,,
2019-09-01 16:50:00,a200000018,20.8,45,6,,,
2019-09-01 16:50:00,b100000004,20.58,45.42,,,,
2019-09-01 16:50:00,a200000017,21.5,41,117,,,
2019-09-01 16:50:00,a200000019,21.2,44,152.5,,,
2019-09-01 17:00:00,a300000005,22.4,44,122,399,,
2019-09-01 17:00:00,a200000022,24.1,40,406,,,
2019-09-01 17:00:00,a300000007,20.9,45,7,331,,
2019-09-01 17:00:00,a200000016,21.2,44,13,,,
2019-09-01 17:00:00,a200000023,22.7,39,7,,,
2019-09-01 17:00:00,a200000024,21.8,42,7,,,
2019-09-01 17:00:00,a300000004,20.5,44,1,401,,
2019-09-01 17:00:00,a300000006,19.5,47,8,391,,
2019-09-01 17:00:00,a200000019,21.1,44,2,,,
2019-09-01 17:00:00,a200000021,20.4,46,2,,,
2019-09-01 17:00:00,a200000020,19.5,47,272,,,
2019-09-01 17:00:00,a200000025,24,37,293,,,
2019-09-01 17:00:00,a200000017,21.5,41,6,,,
2019-09-01 17:00:00,a300000008,23.7,38,18,412,,
2019-09-01 17:00:00,a200000018,20.7,45,3,,,
2019-09-01 17:00:00,b100000003,20.38,46,,,0,137
2019-09-01 17:00:00,a200000014,20.6,45,2,,,
2019-09-01 17:00:00,b100000004,20.57,45.65,,,0,125.1
2019-09-01 17:00:00,a200000015,20.6,44,115,,,
2019-09-01 17:10:00,a300000004,20.5,44,1.5,,,
2019-09-01 17:10:00,a200000018,20.65,45,4,,,
2019-09-01 17:10:00,a200000022,23.9,40,320,,,
2019-09-01 17:10:00,a200000015,20.55,44,116,,,
2019-09-01 17:10:00,a200000025,23.8,38,240,,,
2019-09-01 17:10:00,a300000006,19.45,47,20.5,,,
2019-09-01 17:10:00,a200000021,20.4,46,3,,,
2019-09-01 17:10:00,a200000014,20.5,45,,,,
2019-09-01 17:10:00,a200000024,21.7,43,1,,,
2019-09-01 17:10:00,b100000004,20.56,45.68,,,,
2019-09-01 17:10:00,a300000005,22.1,44,66,,,
2019-09-01 17:10:00,a300000008,23.6,38,19,,,
2019-09-01 17:10:00,a200000023,22.7,40,2,,,
2019-09-01 17:10:00,b100000003,20.4,46.2,,,,
2019-09-01 17:10:00,a200000016,21.1,45,4,,,
2019-09-01 17:10:00,a200000020,19.3,47,262,,,
2019-09-01 17:10:00,a200000017,21.4,41,2,,,
2019-09-01 17:10:00,a200000019,21.1,44,1,,,
2019-09-01 17:10:00,a300000007,20.8,45,1,,,
2019-09-01 17:20:00,a200000018,20.6,45,5,,,
2019-09-01 17:20:00,a200000016,21,45,6,,,
2019-09-01 17:20:00,a300000004,20.5,44,2,,,
2019-09-01 17:20:00,a200000025,23.5,37,267,,,
2019-09-01 17:20:00,a300000008,23.5,38,20,,,
2019-09-01 17:20:00,a300000007,20.7,45,2,,,
2019-09-01 17:20:00,a200000020,19.3,47,286.5,,,
2019-09-01 17:20:00,a200000015,20.5,44,117,,,
